CntrlType,CntrlNum,PrclErr,AddrAdjusted,CancelType,CityBlock,Parcel,OwnerCode,Handle,Parcel9,AddrNum,AddrSuf,StDir,StName,StType,UnitNum,CancelDate,OwnerName,OccName,BillCO,BillAddr,BillCity,BillState,BillZIP,GeoCityBLockPart,Ward10,Precinct10,InspArea10,Ward00,Precinct02,Nbrhd,CDADist,CDASubDist,PoliceDist,CensTract10,CensGroup10,CensBlock00,AsrNbrhd,NLC,Parity,TmpCityBlock,TmpParcel,FirstDate,LastDate,UpDateGeo
XM,10773,0,0,,6454,200,0,16454000200,645400200,4701, , ,DELOR,ST, ,,ST. LOUIS CUSTOM HOT RODS,ST. LOUIS CUSTOM HOT RODS,,4701 DELOR,ST. LOUIS,MO,0.0000,6454,14,3,1,14,8,5,2,55,1,1151,5,1151.5001,137,173,O,6454,9004,03/16/00 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10771,0,0,,9098,80,0,19098000080,909800080,1054, , ,CENTRAL INDUSTRIAL,DR, ,,YOUNG SALES COMPANY,YOUNG SALES COMPANY,,1054 CENTRAL INDUSTRIAL DRIVE,ST. LOUIS,MO,0.0000,9098.0085,17,1,1,17,2,28,10,10,2,1181,1,1181.1001,221,454,E,9098,80,03/16/00 00:00:00,09/21/17 00:00:00,
XM,10770,0,0,,4968,20,0,14968000020,496800020,4130, , ,PARK,AV, ,,WILLERTS HOME PRODUCTS,WILLERTS HOME PRODUCTS,SAME,4130 PARK,ST. LOUIS,MO,63110.0000,4968,17,1,1,17,2,28,10,10,2,1181,1,1181.1014,220,15,E,4968,20,03/14/00 00:00:00,09/21/17 00:00:00,
XM,10769,0,0,,5305,58,0,15305000058,530500058,6031, , ,SOUTHWEST,AV, ,,BOARD OF EDUCATION,MASON SCHOOL,SAME,911 LOCUST,ST. LOUIS,MO,63101.0000,5305,24,4,1,24,6,11,4,60,2,1037,2,1037.1005,209,202,O,5305,58,02/29/00 00:00:00,09/21/17 00:00:00,
XM,10768,4,0,,1827,20,0,11827000020,182700020,1215, ,S,THERESA,AV, ,,ST. LOUIS UNIVERSITY MEDICAL SCHOOL,ST. LOUIS UNIVERSITY MEDICAL SCHOOL,FACILITY SERVICES,1402 SOUTH GRAND,ST. LOUIS,MO,63104.0000,1827,19,4,2,19,4,31,10,11,3,1273,3,1185.1013,253,381,O,1827,9001,02/28/00 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10767,1,0,,2022,10,0,12022000010,202200010,5700, , ,LINDELL,BLVD, ,,JEFFERSON MEMORIAL,JEFFERSON MEMORIAL,SAME,5700 LINDELL,ST. LOUIS,MO,63112.0000,2022.0006,28,3,1,28,11,82,11,82,2,1121,3,1121.2008,206,31,E,2022,9509,02/28/00 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10766,0,0,,2137,300,0,12137000300,213700300,2625, , ,LAFAYETTE,AV, ,,HOLIDAY INN EXPRESS,HOLIDAY INN EXPRESS,,2625 LAFYETTE,ST. LOUIS,MO,63104.0000,2137,6,4,2,6,5,31,10,11,3,1231,1,1231.1007,253,11,O,2137,300,02/28/00 00:00:00,09/21/17 00:00:00,
XM,10765,0,0,,5500,40,0,15500000040,550000040,5500, , ,WEST PARK,AV, ,,TARLTON CORPORATION,TARLTON CORPORATION,,5500 WEST PARK,ST. LOUIS,MO,63139.0000,5500,24,2,2,24,2,41,5,39,2,1045,3,1045.3007,206,222,E,5500,40,02/23/00 00:00:00,09/21/17 00:00:00,
XM,10764,1,0,,3882,8201,0,13882008201,388200201,232, ,N,KINGSHIGHWAY,BLVD, ,,CHASE PARK PLAZA HOTEL,CHASE PARK PLAZA HOTEL,,232 N KINGSHIGHWAY BLVD,ST. LOUIS,MO,63108.0000,3882,28,11,2,28,13,38,11,23,5,1124,3,1124.3001,268,12,E,3882,9001,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10763,0,0,,99,25,0,10099000025,9900025,318, ,N,BROADWAY, , ,,MARQUETTE PARKING FACILITY,MARQUETTE PARKING FACILITY,,318 NORTH BROADWAY,ST. LOUIS,MO,63102.0000,99,7,4,3,7,10,35,9,1,4,1256,2,1256.3006,261,16,E,99,25,02/10/00 00:00:00,09/21/17 00:00:00,
XM,10762,0,0,,3884.23,20,0,13884230020,388423020,4954, , ,WEST PINE,BLVD, ,,TOWERS,TOWERS,,4954 WEST PINE,ST. LOUIS,MO,63108.0000,3884.2387,17,5,2,17,6,38,11,23,5,1124,3,1124.3004,224,154,E,3884.23,20,02/07/00 00:00:00,09/21/17 00:00:00,
XM,10761,4,1,,3857,120,0,13857000120,385700120,5900,-36, ,MAPLE,AV, ,,HYLTON POINT APTS.,HYLTON POINT APTS.,,5500 MAPLE,ST. LOUIS,MO,63112.0000,3857,26,4,2,26,10,48,12,63,5,1053,3,1053.3,235,30,E,3857,9001,02/02/00 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10760,0,0,,2099,280,0,12099000280,209900280,3195, ,S,GRAND,BLVD, ,,PHO GRAND RESTAURANT,PHO GRAND RESTAURANT,,3195 SOUTH GRAND,ST. LOUIS,MO,63118.0000,2099,15,2,1,15,2,15,6,43,2,1163.01,1,1163.1003,138,20,O,2099,280,02/02/00 00:00:00,09/21/17 00:00:00,
XM,10759,0,0,,1059,140,0,11059000140,105900140,3510, , ,OLIVE,ST, ,,ST. LOUIS UNIVERSITY,ST. LOUIS UNIVERSITY,,3500 LINDELL,ST. LOUIS,MO,63103.0000,1059,19,5,1,19,9,77,10,9,4,1211,1,1211.3021,255,4,E,1059,140,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10758,4,0,,1321,130,0,11321000130,132100130,1701, ,S,JEFFERSON,AV, ,,PUBLIC LIBRARY,PUBLIC LIBRARY,,1701 S JEFFERSON AV,ST. LOUIS,MO,63104.0000,1321.0081,6,1,2,6,12,31,10,11,3,1231,2,1231.2,253,48,O,1321,9501,12/15/92 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10757,0,0,,2165,11,0,12165000011,216500011,3320, , ,RUTGER,ST, ,,ST. LOUIS UNIVERSITY DENTAL,ST. LOUIS UNIVERSITY DENTAL,,3320 RUTGER,ST. LOUIS,MO,63110.0000,2165,19,4,2,19,4,31,10,11,3,1273,3,1185.1013,253,64,E,2165,11,01/18/00 00:00:00,09/21/17 00:00:00,
XM,10756,0,0,,3571,150,0,13571000150,357100150,4275, , ,CLARENCE,AV, ,,INTERNATIONAL STUDIES MID. SCHOOL,ACADEMY OF MATH & SCIENCE,,4275 CLARENCE AV,ST. LOUIS,MO,63115.0000,3571,21,9,2,21,4,68,16,32,6,1102,1,1102.5004,304,355,O,3571,150,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10755,1,0,,6490,8021,0,16490008021,649000021,200, ,N,4TH,ST, ,,RADISSON HOTEL & SUITES,RADISSON HOTEL & SUITES,SCOTT STEWART,200 NORTH 4TH,ST. LOUIS,MO,63102.0000,6490,7,4,3,7,10,35,9,1,4,1256,2,1256.3003,261,642,E,6490,8021,01/18/00 00:00:00,09/21/17 00:00:00,
XM,10754,0,0,,3824,560,0,13824000560,382400560,1260, , ,HAMILTON,AV, ,,ST PAUL AME CHURCH,ST PAUL AME CHURCH,,1260 HAMILTON AV,ST. LOUIS,MO,63112.0000,3824,22,6,1,26,8,48,12,63,5,1054,1,1054.1,235,34,E,3824,560,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10753,0,0,,852,55,0,10852000055,85200055,1, , ,BUSCH,PL, ,,ANHEUSER BUSCH CORPORATION,ANHEUSER BUSCH CORPORATION,RICH POLKA,1 BUSCH PLACE,ST. LOUIS,MO,63118.0000,852,9,4,2,9,4,21,8,15,3,1246,1,1246.1003,267,1644,O,852,55,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10752,0,0,,456,101,0,10456000101,45600101,1901, , ,CHOUTEAU,AV, ,,UNION ELECTRIC,UNION ELECTRIC,JIM ROGELS,1901 CHOUTEAU,ST. LOUIS,MO,0.0000,2282,6,5,3,6,10,36,9,2,4,1274,1,1222.3009,254,13,O,2282,9001,11/29/93 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10751,0,0,,1279,40,0,11279000040,127900040,1504, ,S,GRAND,BLVD, ,,HOPEWELL CENTER,HOPEWELL CENTER,,1504 SOUTH GRAND,ST. LOUIS,MO,63104.0000,1279,19,4,2,19,4,31,10,11,3,1273,4,1173.4002,253,20,E,1279,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10750,0,0,,1283,210,0,11283000210,128300210,3200, , ,ST VINCENT,AV, ,,ALMOST HOME,ALMOST HOME,,P.O. BOX 35055,ST. LOUIS,MO,63135.0000,1283,19,4,2,19,4,31,10,11,3,1273,4,1173.4006,253,182,E,1283,210,01/18/00 00:00:00,09/21/17 00:00:00,
XM,10748,0,0,,1756,305,0,11756000305,175600305,3131, , ,IOWA,AV, ,,SALVATION ARMY,SALVATION ARMY,ATTN. YVONNE E. COX,3131 IOWA,ST. LOUIS,MO,63118.0000,1756,9,1,2,9,8,30,7,45,3,1242,3,1242.2004,143,226,O,1756,9004,01/11/00 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10747,0,0,,84,10,1,10084000010,8400010,14, ,S,4TH,ST, ,,DRUCO DEVELOPMENT,DRUCO DEVELOPMENT,ATTN. CHERRY SCHULTZ,14 SOUTH FOURTH ST.,ST. LOUIS,MO,63102.0000,84,7,4,3,7,10,35,9,1,4,1256,2,1256.3013,261,546,E,84,9501,01/04/00 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10746,0,0,,4385,340,0,14385000340,438500340,3901, ,N,KINGSHIGHWAY,BLVD, ,,FIESTA CORPORATION,FIESTA CORPORATION,SAME,3901 NORTH KINGSHIGHWAY,ST. LOUIS,MO,63115.0000,4385,1,2,1,22,12,70,17,66,6,1269,6,1071.2007,340,12,O,4385,340,12/09/99 00:00:00,09/21/17 00:00:00,
XM,10745,1,0,,3917,8170,0,13917008170,391700170,4100, , ,FOREST PARK,AV, ,,DUNCAN PROPERTIES,DUNCAN PROPERTIES,,4343 DUNCAN,ST. LOUIS,MO,63110.0000,3917,17,2,2,17,16,38,11,23,5,1186,1,1186.1004,225,187,E,3917,8170,12/06/99 00:00:00,09/21/17 00:00:00,
XM,10744,0,0,,5653,210,0,15653000210,565300210,5028, , ,MORGAN FORD,RD, ,,LONG SCHOOL,LONG SCHOOL,,5028 MORGANFORD RD,ST. LOUIS,MO,63116.0000,5653,14,8,2,14,10,5,2,51,1,1154,2,1154.5002,114,148,E,5653,210,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10743,1,0,,5051.01,300,1,15051010300,505101300,5017, , ,WASHINGTON,PL, ,,METRO OFFICE,METRO OFFICE,,5017 WASHINGTON,ST. LOUIS,MO,63110.0000,5051.0185,28,10,2,28,10,38,12,36,5,1121,1,1121.1,230,1691,O,5051.01,300,11/24/99 00:00:00,09/21/17 00:00:00,
XM,10742,2,0,,3998.12,95,0,13998120095,399812095,5249, , ,NORTHRUP,AV, ,,CORBETT MFG.,CORBETT MFG.,,5249 NORTHRUP AVENUE,ST. LOUIS,MO,0.0000,3998.12,10,3,1,10,4,12,5,40,2,1135,4,1135.4003,216,361,O,3998.12,95,11/17/99 00:00:00,09/21/17 00:00:00,
XM,10741,4,0,,1202,90,0,11202000090,120200090,3443, ,N,BROADWAY, , ,,3437 PARTNERSHIP,3437 PARTNERSHIP,,3443 NORTH BROADWAY,ST. LOUIS,MO,63147.0000,1202,2,1,1,2,1,64,15,4,4,1267,2,1267.1028,341,16,O,1202,9001,11/16/99 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10740,0,0,,1263,10,0,11263000010,126300010,1120, , ,MONTROSE,AV, ,,BERCO INDUSTRIES,BERCO INDUSTRIES,RICH WEINHOLD,1120 MONTROSE AV,ST. LOUIS,MO,63104.0000,1263,6,4,2,6,4,31,10,11,3,1273,3,1185.1021,253,246,E,1263,10,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10739,87,1,,3877,110,0,13877000110,387700110,5328, , ,WATERMAN,BLVD, ,,ROBERT MAY,ROBERT MAY,,5328 WATERMAN BOULEVARD,ST. LOUIS,MO,63112.0000,3877,28,8,2,28,8,47,11,37,5,1121,2,1121.3004,229,1618,E,3877,9501,07/01/97 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10738,2,1,,314,30,0,10314000030,31400030,2612,-14,N,BROADWAY, , ,,GRAMEX CORPORATION,GRAMEX CORPORATION,SAME,2612-14 NORTH BROADWAY,ST. LOUIS,MO,63102.0000,314,5,4,1,5,12,64,15,4,4,1266,2,1266.2015,338,16,E,314,30,10/27/99 00:00:00,09/21/17 00:00:00,
XM,10737,0,0,,314,20,0,10314000020,31400020,2608, ,N,BROADWAY, , ,,HAROLD B. KALTENHEUSER,TENATION SIGN,TENATION SIGN,2608 NORTH BROADWAY,ST. LOUIS,MO,63102.0000,314,5,4,1,5,12,64,15,4,4,1266,2,1266.2015,338,16,E,314,20,10/27/99 00:00:00,09/21/17 00:00:00,
XM,10736,0,0,,2991.03,30,0,12991030030,299103030,5500, , ,MAPLE,AV, ,,HYLTON POINT APTS.,HYLTON POINT APTS.,GARY WHITE,5500 MAPLE,ST. LOUIS,MO,63112.0000,2991.03,26,4,2,26,6,48,12,63,5,1055,2,1055.3004,236,30,E,2991.03,9002,10/11/99 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10735,1,0,,690,12,0,10690000012,69000012,1412, ,N,BROADWAY, , ,,HIBDON HARDWOOD,HIBDON HARDWOOD,SAME,1412 NORTH BROADWAY,ST. LOUIS,MO,63102.0000,690,5,6,2,7,10,64,15,4,4,1257,2,1257.1006,260,16,E,690,9002,10/07/99 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10734,0,0,,1055,80,0,11055000080,105500080,3401, , ,WASHINGTON,AV, ,,ST. LOUIS UNIVERSITY LANDSCAPING,ST. LOUIS UNIVERSITY LANDSCAPING,,3401 WASHINGTON,ST. LOUIS,MO,0.0000,1055,19,5,1,19,9,77,10,9,4,1211,1,1211.3008,255,3,O,1055,80,10/07/99 00:00:00,09/21/17 00:00:00,
XM,10733,0,0,,1022.04,100,0,11022040100,102204100,3100, , ,WASHINGTON,AV, ,,ST. LOUIS UNIVERSITY AIR MAINTENANCE,ST. LOUIS UNIVERSITY AIR MAINTENANCE,,3100 WASHINGTON,ST. LOUIS,MO,0.0000,1022.04,19,5,1,19,9,37,10,9,4,1211,1,1211.1013,255,3,E,1022.04,9002,10/07/99 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10732,4,0,,4554,85,0,14554000085,455400085,4443, , ,COOK,AV, ,,ELAM CHEMICAL CO.,ELAM CHEMICAL CO.,,4443 COOK AV,ST. LOUIS,MO,63113.0000,4554,18,5,2,18,6,54,13,24,5,1112,2,1112.4005,234,92,O,4554,85,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10731,0,0,,929,15,1,10929000015,92900015,2600, , ,WASHINGTON,AV, ,,INDEPENDANT DEALER SERVICES,INDEPENDANT DEALER SERVICES,,2600 WASHINGTON,ST. LOUIS,MO,0.0000,929,6,5,3,6,10,37,10,9,4,1275,2,1214.1025,255,3,E,929,15,08/25/99 00:00:00,09/21/17 00:00:00,
XM,10730,4,0,,42,10,0,10042000010,4200010,754, ,S,2ND,ST, ,,CRUNDEN MARTIN MANUFACTURING CO.,CRUNDEN MARTIN MANUFACTURING CO.,SAME,760 SOUTH 2ND,ST. LOUIS,MO,63102.0000,42,7,6,3,7,12,35,9,2,4,1274,1,1222.1026,266,366,E,42,9502,08/11/99 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10729,0,0,,5893,80,0,15893000080,589300080,2714, , ,HAMPTON,AV, ,,LLOYD ANTOINE,LLOYD ANTOINE,SAME,2714 HAMPTON,ST. LOUIS,MO,63139.0000,5893,10,10,1,10,1,13,4,42,2,1037,2,1037.1007,213,43,E,5893,80,08/10/99 00:00:00,09/21/17 00:00:00,
XM,10728,0,0,,3257,35,0,13257000035,325700035,8717, ,S,BROADWAY, , ,,PLAZA AUTO SALES,PLAZA AUTO SALES,,8717 SOUTH BROADWAY,ST. LOUIS,MO,63111.0000,3257,11,1,2,11,1,2,1,48,1,1015,4,1015.4007,136,23,O,3257,35,08/05/99 00:00:00,09/21/17 00:00:00,
XM,10727,0,0,,5863,450,0,15863000450,586300450,3697, , ,BELLERIVE,BLVD, ,,RITA VINCENT,RITA VINCENT,SAME,3697 BELLERIVE BOULEVARD,ST. LOUIS,MO,63116.0000,5863,13,3,2,13,7,3,2,50,1,1013,1,1013.1,114,409,O,5863,450,07/13/99 00:00:00,09/21/17 00:00:00,
XM,10726,0,0,,528,20,0,10528000020,52800020,1300, , ,DELMAR,BLVD, ,,LAND CLEARANCE AUTHORITY,LAND CLEARANCE AUTHORITY,ST. LOUIS DEVELOPMENT CORPORATION,"1015 LOCUST STREET, 12TH FLOOR",ST. LOUIS,MO,63101.0000,528,5,7,3,5,3,36,9,1,4,1255,3,1255.101,262,1,E,528,20,07/13/99 00:00:00,09/21/17 00:00:00,
XM,10725,5,0,,6466,45,0,16466000045,646600045,111, , ,STADIUM PLAZA, , ,,NATIONAL BOWLING HALL OF FAME,NATIONAL BOWLING HALL OF FAME,,111 STADIUM PLAZA,ST. LOUIS,MO,63102.0000,6465.0081,7,4,3,7,10,35,9,1,4,1256,3,1256.1081,261,993,O,6466,45,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10724,0,0,,2099,310,0,12099000310,209900310,3617, , ,WYOMING,ST, ,,FIRST DIVINE SCIENCE CHURCH,FIRST DIVINE SCIENCE CHURCH,,3617 WYOMING ST,ST. LOUIS,MO,63116.0000,2099,15,2,1,15,2,15,6,43,2,1163.01,1,1163.1003,138,143,O,2099,310,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10723,4,0,,516,90,0,10516000090,51600090,300, ,N,TUCKER,BLVD, ,,ELECTION BOARD,ELECTION BOARD,,300 NORTH TUCKER,ST. LOUIS,MO,63103.0000,516,7,4,3,7,10,35,9,1,4,1256,3,1256.1043,261,410,E,516,9502,06/02/99 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10722,1,0,,127,8101,0,10127008101,12700101,515, ,N,6TH,ST, ,,ST LOUIS CENTER LTD,ST LOUIS CENTER LTD,,515 N 6TH ST,ST. LOUIS,MO,63101.0000,126,7,4,3,7,10,35,9,1,4,1256,3,1256.1036,261,352,O,127,8101,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10721,0,0,,5642,120,0,15642000120,564200120,6651, , ,GRAVOIS,AV, ,,GRADENVILL COMMUNITY CENTE,GRADENVILL COMMUNITY CENTE,,6651 GRAVOIS AV,ST. LOUIS,MO,63116.0000,5642.0085,13,1,1,12,14,6,2,54,1,1024,3,1024.3014,122,22,O,5642,120,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10720,0,0,,9095,152,0,19095000152,909500152,6700, , ,MANCHESTER,AV, ,,SAMS CLUB,SAMS CLUB,,6700 MANCHESTER,ST. LOUIS,MO,0.0000,9095.0088,24,4,1,24,8,10,5,40,2,1268,1,1041.2011,212,62,E,9095,152,04/26/99 00:00:00,09/21/17 00:00:00,
XM,10719,0,0,,2889,40,0,12889000040,288900040,5826, ,S,BROADWAY, , ,,D.M.S. INC.,D.M.S. INC.,RICH DIPPEL,5826 SOUTH BROADWAY,ST. LOUIS,MO,0.0000,2889.0087,11,5,1,11,6,1,1,46,1,1018,1,1018.1003,102,23,E,2889,40,04/21/99 00:00:00,09/21/17 00:00:00,
XM,10718,0,0,,4002,40,0,14002000040,400200040,5600, , ,OAKLAND,AV, ,,ST. LOUIS COMMUNITY COLLEGE,ST. LOUIS COMMUNITY COLLEGE,JOHN VANSAGHI,5600 OAKLAND AV,ST. LOUIS,MO,63110.0000,4002.0087,17,6,2,17,11,41,5,39,2,1045,3,1045.3003,206,63,E,4002,40,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10717,0,0,,939,10,0,10939000010,93900010,2030, , ,DELMAR,BLVD, ,,"METRIX COMPUTERS, INC.","METRIX COMPUTERS, INC.",SAME,2030 DELMAR,ST. LOUIS,MO,63103.0000,939,19,6,3,6,10,36,9,1,4,1275,2,1214.1013,258,1,E,939,10,04/01/99 00:00:00,09/21/17 00:00:00,
XM,10715,0,0,,4097.13,190,0,14097130190,409713190,1616, ,S,KINGSHIGHWAY,BLVD, ,,HENRY PLUMBING SUPPLY,HENRY PLUMBING SUPPLY,,1616 S KINGSHIGHWAY BLVD,ST. LOUIS,MO,63110.0000,4097.1387,17,3,1,17,12,39,5,40,2,1171,1,1171.4001,217,19,E,4097.13,190,12/15/92 00:00:00,09/21/17 00:00:00,
XM,10714,0,0,,9095,160,0,19095000160,909500160,2500, , ,ECOFF,AV, ,,ABBOTT AMBULANCE,ABBOTT AMBULANCE,SAME,2500 ECOFF AVENUE,ST. LOUIS,MO,63143.0000,9095.0087,24,4,1,24,8,10,5,40,2,1268,2,1039.1,212,1043,E,9095,160,03/30/99 00:00:00,09/21/17 00:00:00,
XM,10713,0,0,,1281,10,0,11281000010,128100010,3450, , ,PARK,AV, ,,RONALD MCDONALD HOUSE,RONALD MCDONALD HOUSE,SAME,3450 PARK,ST. LOUIS,MO,63108.0000,1281,19,4,2,19,4,31,10,11,3,1273,4,1173.4001,253,15,E,1281,10,03/25/99 00:00:00,09/21/17 00:00:00,
XM,10712,4,0,,2124,100,0,12124000100,212400100,3637, , ,PARK,AV, ,,TENET HEALTH SYSTEM SL INC.,D/B/A ST. LOUIS UNIVERSITY HOSPITAL,ATTN. GARY RAUSCHENBACH,P.O. BOX 15250,ST. LOUIS,MO,63110.0000,2124,19,1,2,19,1,29,10,11,2,1273,1,1173.3003,269,15,O,2124,9003,03/24/99 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10711,0,0,,1644,310,0,11644000310,164400310,2703, , ,KEOKUK,ST, ,,ALEXIAN BROTHERS HOSPITAL,THE MINSTRY HOUSE - ALEXIAN BROTHERS,SAME,2703 KEOKUK,ST. LOUIS,MO,63118.0000,1644,20,5,2,20,5,16,7,45,3,1241,1,1241.1014,144,345,O,1644,310,03/24/99 00:00:00,09/21/17 00:00:00,
XM,10710,4,0,,2169,140,0,12169000140,216900140,1214, ,S,THERESA,AV, ,,ST. LOUIS UNIVERSITY PARKING GARAGE,ST. LOUIS UNIVERSITY PARKING GARAGE,SAME,221 NORTH GRAND,ST. LOUIS,MO,63103.0000,2169,19,4,2,19,4,31,10,11,3,1273,3,1185.1013,253,381,E,2169,9002,03/23/99 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10709,0,0,,3927,50,0,13927000050,392700050,3824, , ,LINDELL,BLVD, ,,ST. LOUIS UNIVERSITY,"ST. LOUIS UNIVERSITY, FACILITIES SERVICE",SAME,3500 LINDELL,ST. LOUIS,MO,63103.0000,3927.0081,18,1,2,19,7,37,10,9,4,1193,2,1193.2004,225,31,E,3927,50,03/17/99 00:00:00,09/21/17 00:00:00,
XM,10708,0,0,,5840,120,0,15840000120,584000120,5500, , ,RHODES,AV, ,,STEPHEN RANDALL,STEPHEN RANDALL,SAME,5500 RHODES,ST. LOUIS,MO,63109.0000,5840,12,5,1,16,2,6,3,57,1,1022,2,1022.2002,121,567,E,5840,120,03/15/99 00:00:00,09/21/17 00:00:00,
XM,10707,0,0,,1099,10,0,11099000010,109900010,2500, ,N,21ST,ST, ,,ZION LUTHERAN CHURCH,ZION LUTHERAN CHURCH,SAME,2500 NORTH 21ST,ST. LOUIS,MO,63106.0000,1099,5,2,1,5,13,60,14,7,4,1271,2,1203.2,318,259,E,1099,10,02/26/99 00:00:00,09/21/17 00:00:00,
XM,10706,0,0,,6458,20,0,16458000020,645800020,3431, , ,UNION,BLVD, ,,SCHNUCK'S CITY PLAZA,SCHNUCK'S CITY PLAZA,,3431 UNION,ST. LOUIS,MO,63115.0000,6458,22,1,2,22,1,50,12,65,5,1064,4,1064.4,344,18,O,6458,9003,02/26/99 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10705,0,0,,2048,10,0,12048000010,204800010,3239, ,S,9TH,ST, ,,ST. AGATHA'S ROMAN CATHOLIC CHURCH,ST. AGATHA'S ROMAN CATHOLIC CHURCH,SAME,3239 SOUTH 9TH,ST. LOUIS,MO,63118.0000,2048,9,4,2,9,6,21,8,15,3,1246,1,1246.1017,146,137,O,2048,10,02/11/99 00:00:00,09/21/17 00:00:00,
XM,10704,0,0,,6230,250,0,16230000250,623000250,8725, , ,HALLS FERRY,RD, ,,HALLS FERRY MANOR APTS.,HALLS FERRY MANOR APTS.,ATTN. JEANNIE DAVIS,8725 HALLS FERRY ROAD,ST. LOUIS,MO,63147.0000,6230,2,7,2,2,4,74,18,69,6,1082,1,1082.1007,332,430,O,6230,250,02/03/99 00:00:00,09/21/17 00:00:00,
XM,10703,1,0,,832,8011,0,10832008011,83200011,1520, , ,WASHINGTON,AV, ,,"CROWN PRODUCTS, INC.","CROWN PRODUCTS, INC.",,1520 WASHINGTON AVENUE,ST. LOUIS,MO,63103.0000,832,5,7,3,6,10,36,9,1,4,1255,1,1255.1033,262,3,E,832,8011,02/02/99 00:00:00,09/21/17 00:00:00,
XM,10701,1,1,,3887,101,0,13887008101,388700101,1,#1, ,CHILDRENS,PL, ,,CHILDREN'S HOSPITAL,CHILDREN'S HOSPITAL,,ONE CHILDREN'S PLACE,ST. LOUIS,MO,63110.0000,3887,17,4,2,17,10,38,11,23,5,1124,3,1124.4002,224,1710,O,4781.05,9005,01/05/99 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10700,0,0,,1012,200,0,11012000200,101200200,2911, , ,WASHINGTON,AV, ,,GRAND WIG HOUSE,GRAND WIG HOUSE,,2911 WASHINGTON,ST. LOUIS,MO,63103.0000,1012.0085,19,6,1,19,9,37,10,9,4,1211,1,1211.101,255,3,O,1012,200,12/24/98 00:00:00,09/21/17 00:00:00,
XM,10699,1,0,,2736,160,7,12736000160,273600160,3540, , ,TAFT,AV, ,,PAPA'S AUTO REPAIR,PAPA'S AUTO REPAIR,,3540 TAFT,ST. LOUIS,MO,63111.0000,2736,25,4,2,25,4,16,1,47,1,1155,4,1155.8005,103,364,E,2736,160,12/23/98 00:00:00,09/21/17 00:00:00,
XM,10698,87,0,,6135,80,0,16135000080,613500080,8645, , ,GOODFELLOW,BLVD, ,,FAMILY LIFE CENTER,FAMILY LIFE CENTER,,8645 GOODFELLOW,ST. LOUIS,MO,63147.0000,6135,27,8,2,27,13,73,18,69,6,1082,2,1082.3006,331,32,O,6135,80,12/16/98 00:00:00,09/21/17 00:00:00,
XM,10697,0,0,,4254,205,0,14254000205,425400205,8229, ,N,BROADWAY, , ,,JUDEVINE CENTER,JUDEVINE CENTER,SAME,9455 ROTT ROAD,ST. LOUIS,MO,63127.0000,4254,2,4,1,2,2,74,18,69,6,1081,3,1081.3007,335,16,O,4254,9001,12/14/98 00:00:00,09/21/17 00:00:00,01/17/17 00:00:00
XM,10696,0,0,,4257,30,0,14257000030,425700030,8220, ,N,BROADWAY, , ,,ST. LOUIS HOUSING AUTHORITY,ST. LOUIS HOUSING AUTHORITY,WALTER HARVEY,1200 GRATTAN,ST. LOUIS,MO,63104.0000,4257,2,2,1,2,2,74,18,69,6,1270,2,1085.1001,336,16,E,4257,30,12/14/98 00:00:00,09/21/17 00:00:00,
